angle,time
-0.0467,160.65146327018738
-0.04909,160.66777801513672
-0.05148,160.68297696113586
-0.05148,160.69879746437073
-0.05148,160.71442079544067
-0.05387,160.73003554344177
-0.05387,160.74550008773804
-0.05387,160.77681732177734
-0.05626,160.79244756698608
-0.05626,160.80807781219482
-0.05627,160.8239209651947
-0.05626,160.8395380973816
-0.05627,160.85516357421875
-0.05626,160.87109351158142
-0.05627,160.88694858551025
-0.05626,160.90257239341736
-0.05383,160.91817021369934
-0.05383,160.93361949920654
-0.05144,160.9648265838623
-0.05144,160.98056483268738
-0.05144,160.99619436264038
-0.04905,161.0120198726654
-0.04901,161.02763414382935
-0.04662,161.04326176643372
-0.04662,161.06837940216064
-0.04419,161.07509112358093
-0.0418,161.0909149646759
-0.0418,161.1065285205841
-0.03941,161.13758277893066
-0.03698,161.15320372581482
-0.03459,161.16925358772278
-0.0322,161.18488192558289
-0.02977,161.2007269859314
-0.02738,161.21635508537292
-0.02495,161.23196744918823
-0.02256,161.2475929260254
-0.02018,161.26856064796448
-0.01775,161.27906560897827
-0.01536,161.29469108581543
-0.01293,161.32593369483948
-0.01054,161.34155464172363
-0.00815,161.35717821121216
-0.00334,161.3729224205017
-0.00095,161.38854932785034
0.00144,161.40438580513
0.00387,161.42000579833984
0.00626,161.4356255531311
0.00865,161.4527039527893
0.01108,161.46925163269043
0.01346,161.48447036743164
0.01585,161.50031352043152
0.02067,161.51591515541077
0.02306,161.54695987701416
0.02545,161.5625820159912
0.02788,161.57831835746765
0.03027,161.59394788742065
0.03271,161.6095998287201
0.0351,161.6253366470337
0.03749,161.64103841781616
0.03988,161.6566562652588
0.03988,161.67264556884766
0.04232,161.68847489356995
0.04471,161.71951508522034
