angle,time
0.13588,29.03605580329895
0.14315,29.054471731185913
0.14801,29.069342136383057
0.15287,29.08673119544983
0.16017,29.103389978408813
0.16504,29.12098002433777
0.16992,29.136287212371826
0.17476,29.154434204101562
0.17965,29.171098709106445
0.1821,29.187555074691772
0.187,29.204164505004883
0.18945,29.220686197280884
0.1919,29.236066579818726
0.19435,29.254793882369995
0.19435,29.271118640899658
0.19681,29.28720998764038
0.19677,29.301295042037964
0.19677,29.318288564682007
0.19677,29.33830714225769
0.19677,29.356080770492554
0.19677,29.371615886688232
0.19431,29.388514757156372
0.19186,29.404953002929688
0.18941,29.421446561813354
0.18695,29.43832230567932
0.1845,29.45557451248169
0.17961,29.472111225128174
0.17712,29.49059224128723
0.17224,29.505831003189087
0.16735,29.524071216583252
0.16248,29.538378477096558
0.15761,29.55633044242859
0.15031,29.573249101638794
0.14545,29.58945608139038
0.13818,29.605857372283936
0.13091,29.623595476150513
0.12607,29.640083074569702
0.11882,29.656301736831665
0.11158,29.673808336257935
0.10439,29.69062376022339
0.09716,29.706453800201416
0.08994,29.725109338760376
0.08273,29.740315914154053
0.07317,29.75739336013794
0.06837,29.77404761314392
0.05879,29.791314601898193
0.0516,29.80727529525757
0.04203,29.824121475219727
0.03246,29.8406925201416
0.0229,29.858591556549072
0.01091,29.874823808670044
0.00131,29.891267776489258
-0.00585,29.908339500427246
-0.0154,29.92530393600464
-0.02495,29.941921710968018
-0.03451,29.95852303504944
-0.04406,29.97487235069275
-0.05123,29.992203950881958
-0.06079,30.00856328010559
-0.06797,30.024654150009155
-0.07754,30.04120135307312
-0.08473,30.058212995529175
-0.09432,30.074853897094727
-0.10152,30.092350006103516
-0.10872,30.10789465904236
-0.11593,30.126580476760864
-0.12315,30.143214464187622
-0.13038,30.159440994262695
-0.13757,30.175837993621826
-0.14244,30.19244384765625
-0.14723,30.209614992141724
-0.15449,30.22715401649475
-0.15933,30.24340558052063
-0.16418,30.261104583740234
-0.16903,30.27644395828247
-0.17146,30.2936007976532
-0.17632,30.310762405395508
-0.17875,30.32637119293213
-0.18361,30.343557834625244
-0.18605,30.35985493659973
-0.18844,30.37328052520752
-0.18844,30.393766164779663
-0.19093,30.410266637802124
-0.19088,30.42764139175415
-0.19088,30.444514751434326
-0.19088,30.460987091064453
-0.19088,30.47739863395691
-0.19088,30.495699644088745
-0.18844,30.512083292007446
-0.18601,30.528464794158936
-0.18601,30.544872522354126
-0.18357,30.561535120010376
-0.17866,30.577926635742188
-0.17623,30.595924615859985
-0.17137,30.61218786239624
-0.16894,30.62986397743225
-0.16409,30.644821882247925
-0.15924,30.662752866744995
-0.1544,30.67932915687561
-0.14956,30.696028232574463
-0.14231,30.71202826499939
-0.13744,30.731051683425903
-0.13021,30.745856761932373
-0.12298,30.76364302635193
-0.11576,30.779399633407593
-0.10855,30.797306060791016
-0.10135,30.81494450569153
-0.09415,30.830850839614868
-0.08696,30.847126483917236
-0.07738,30.86408567428589
-0.07019,30.880472421646118
-0.06063,30.897088766098022
-0.05345,30.913153648376465
-0.04389,30.93124556541443
-0.03673,30.947318077087402
-0.02717,30.964189291000366
-0.01762,30.98243999481201
-0.01046,30.998533010482788
-0.00091,31.01430368423462
0.00865,31.031753540039062
0.01581,31.04837727546692
0.02537,31.064109563827515
0.03493,31.08212423324585
0.0445,31.098912239074707
0.05412,31.11497473716736
0.06126,31.13144040107727
0.06846,31.148775577545166
0.07565,31.166253328323364
0.08526,31.182280778884888
0.09247,31.200072050094604
0.09969,31.21536898612976
0.10692,31.233742475509644
0.11416,31.248550415039062
0.12136,31.26642680168152
0.12861,31.28259515762329
0.13345,31.30077862739563
0.14072,31.316123962402344
